title,url
Bury My Heart at Wounded Knee: An Indian History of the American West,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee
Go Ask Alice,https://www.goodreads.com/book/show/46799.Go_Ask_Alice
Jonathan Livingston Seagull,https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull
"84, Charing Cross Road",https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road
"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",https://www.goodreads.com/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance
The Hiding Place: The Triumphant True Story of Corrie Ten Boom,https://www.goodreads.com/book/show/561909.The_Hiding_Place
Helter Skelter: The True Story of the Manson Murders,https://www.goodreads.com/book/show/105992.Helter_Skelter
Tuck Everlasting,https://www.goodreads.com/book/show/84981.Tuck_Everlasting
"The Killer Angels (The Civil War Trilogy, #2)",https://www.goodreads.com/book/show/682804.The_Killer_Angels
"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",https://www.goodreads.com/book/show/9822.Mrs_Frisby_and_the_Rats_of_NIMH
If on a Winter’s Night a Traveler,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler
"Are You There God? It’s Me, Margaret",https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret
Ragtime,https://www.goodreads.com/book/show/175675.Ragtime
The Westing Game,https://www.goodreads.com/book/show/902.The_Westing_Game
The Dead Zone,https://www.goodreads.com/book/show/11573.The_Dead_Zone
Eye of the Needle,https://www.goodreads.com/book/show/92364.Eye_of_the_Needle
The Day of the Jackal,https://www.goodreads.com/book/show/540020.The_Day_of_the_Jackal
All the President’s Men,https://www.goodreads.com/book/show/96123.All_the_President_s_Men
"A Swiftly Tilting Planet (Time Quintet, #3)",https://www.goodreads.com/book/show/77276.A_Swiftly_Tilting_Planet
Song of Solomon,https://www.goodreads.com/book/show/11334.Song_of_Solomon
The Bluest Eye,https://www.goodreads.com/book/show/11337.The_Bluest_Eye
Fantastic Mr. Fox,https://www.goodreads.com/book/show/6693.Fantastic_Mr_Fox
"The Crystal Cave (Arthurian Saga, #1)",https://www.goodreads.com/book/show/82192.The_Crystal_Cave
The Dispossessed: An Ambiguous Utopia,https://www.goodreads.com/book/show/13651.The_Dispossessed
"Frog and Toad Are Friends (Frog and Toad, #1)",https://www.goodreads.com/book/show/537296.Frog_and_Toad_Are_Friends
Gravity’s Rainbow,https://www.goodreads.com/book/show/415.Gravity_s_Rainbow
Invisible Cities,https://www.goodreads.com/book/show/9809.Invisible_Cities
The Grass Is Always Greener over the Septic Tank,https://www.goodreads.com/book/show/432288.The_Grass_Is_Always_Greener_over_the_Septic_Tank
The Monster at the End of this Book,https://www.goodreads.com/book/show/44186.The_Monster_at_the_End_of_this_Book
A Distant Mirror: The Calamitous 14th Century,https://www.goodreads.com/book/show/568236.A_Distant_Mirror
"Tales of a Fourth Grade Nothing (Fudge, #1)",https://www.goodreads.com/book/show/37741.Tales_of_a_Fourth_Grade_Nothing
"The Winds of War (The Henry Family, #1)",https://www.goodreads.com/book/show/21484.The_Winds_of_War
"That Was Then, This Is Now",https://www.goodreads.com/book/show/33569.That_Was_Then_This_Is_Now
"A Wind in the Door (Time Quintet, #2)",https://www.goodreads.com/book/show/18130.A_Wind_in_the_Door
The Right Stuff,https://www.goodreads.com/book/show/586472.The_Right_Stuff
"Kane & Abel (Kane & Abel, #1)",https://www.goodreads.com/book/show/78983.Kane_Abel
"Sideways Stories from Wayside School (Wayside School, #1)",https://www.goodreads.com/book/show/15779.Sideways_Stories_from_Wayside_School
"The Tombs of Atuan (Earthsea Cycle, #2)",https://www.goodreads.com/book/show/13662.The_Tombs_of_Atuan
"The Forever War (The Forever War, #1)",https://www.goodreads.com/book/show/21611.The_Forever_War
The Lathe of Heaven,https://www.goodreads.com/book/show/59924.The_Lathe_of_Heaven
The Trumpet of the Swan,https://www.goodreads.com/book/show/24335.The_Trumpet_of_the_Swan
"Charlie and the Great Glass Elevator (Charlie Bucket, #2)",https://www.goodreads.com/book/show/6687.Charlie_and_the_Great_Glass_Elevator
Angle of Repose,https://www.goodreads.com/book/show/292408.Angle_of_Repose
A Scanner Darkly,https://www.goodreads.com/book/show/14817.A_Scanner_Darkly
Deliverance,https://www.goodreads.com/book/show/592657.Deliverance
"All Things Bright and Beautiful (All Creatures Great and Small, #3-4)",https://www.goodreads.com/book/show/38743.All_Things_Bright_and_Beautiful
"The Sword of Shannara (The Original Shannara Trilogy, #1)",https://www.goodreads.com/book/show/15575.The_Sword_of_Shannara
"The Dark Is Rising (The Dark is Rising, #2)",https://www.goodreads.com/book/show/210329.The_Dark_Is_Rising
"Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs, #1)",https://www.goodreads.com/book/show/8073.Cloudy_With_a_Chance_of_Meatballs
Kindred,https://www.goodreads.com/book/show/60931.Kindred
"Dragonsong (Harper Hall, #1)",https://www.goodreads.com/book/show/28541.Dragonsong
"Roll of Thunder, Hear My Cry (Logans, #4)",https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Beauty: A Retelling of the Story of Beauty and the Beast,https://www.goodreads.com/book/show/41424.Beauty
"Rendezvous with Rama (Rama, #1)",https://www.goodreads.com/book/show/112537.Rendezvous_with_Rama
The Executioner's Song,https://www.goodreads.com/book/show/12468.The_Executioner_s_Song
"War and Remembrance (The Henry Family, #2)",https://www.goodreads.com/book/show/42986.War_and_Remembrance
Danny the Champion of the World,https://www.goodreads.com/book/show/6690.Danny_the_Champion_of_the_World
Sula,https://www.goodreads.com/book/show/11346.Sula
"The Hollow Hills (Arthurian Saga, #2)",https://www.goodreads.com/book/show/116343.The_Hollow_Hills
"A Morbid Taste for Bones (Chronicles of Brother Cadfael, #1)",https://www.goodreads.com/book/show/321545.A_Morbid_Taste_for_Bones
"All Things Wise and Wonderful (All Creatures Great and Small, #5-6)",https://www.goodreads.com/book/show/42909.All_Things_Wise_and_Wonderful
My Name Is Asher Lev,https://www.goodreads.com/book/show/11507.My_Name_Is_Asher_Lev
"Ringworld (Ringworld, #1)",https://www.goodreads.com/book/show/61179.Ringworld
"Fifth Business (The Deptford Trilogy, #1)",https://www.goodreads.com/book/show/74406.Fifth_Business
Fear of Flying,https://www.goodreads.com/book/show/9654.Fear_of_Flying
Sadako and the Thousand Paper Cranes,https://www.goodreads.com/book/show/181077.Sadako_and_the_Thousand_Paper_Cranes
Gnomes,https://www.goodreads.com/book/show/926908.Gnomes
Ghost Story,https://www.goodreads.com/book/show/19581.Ghost_Story
Ordinary People,https://www.goodreads.com/book/show/160251.Ordinary_People
"Dragonsinger (Harper Hall, #2)",https://www.goodreads.com/book/show/28547.Dragonsinger
The Other Side of Midnight (Midnight #1),https://www.goodreads.com/book/show/136167.The_Other_Side_of_Midnight
The Selfish Gene,https://www.goodreads.com/book/show/61535.The_Selfish_Gene
"The Farthest Shore (Earthsea Cycle, #3)",https://www.goodreads.com/book/show/13667.The_Farthest_Shore
"Jaws (Jaws, #1)",https://www.goodreads.com/book/show/126232.Jaws
The Book of Laughter and Forgetting,https://www.goodreads.com/book/show/240976.The_Book_of_Laughter_and_Forgetting
In the Night Kitchen,https://www.goodreads.com/book/show/95144.In_the_Night_Kitchen
"Rabbit Redux (Rabbit Angstrom, #2)",https://www.goodreads.com/book/show/46917.Rabbit_Redux
The Long Walk,https://www.goodreads.com/book/show/9014.The_Long_Walk
"Smiley's People (George Smiley, #7; Karla Trilogy, #3)",https://www.goodreads.com/book/show/18999.Smiley_s_People
"The Last Enchantment (Arthurian Saga, #3)",https://www.goodreads.com/book/show/64105.The_Last_Enchantment
The Far Pavilions,https://www.goodreads.com/book/show/10222.The_Far_Pavilions
"Not a Penny More, Not a Penny Less",https://www.goodreads.com/book/show/78982.Not_a_Penny_More_Not_a_Penny_Less
"The Sea, the Sea",https://www.goodreads.com/book/show/11229.The_Sea_the_Sea
The Complete Stories,https://www.goodreads.com/book/show/284996.The_Complete_Stories
"Bunnicula (Bunnicula, #1)",https://www.goodreads.com/book/show/281235.Bunnicula
,https://www.goodreads.com/book/show/222576.The_Grey_King
,https://www.goodreads.com/book/show/401514.Alive
,https://www.goodreads.com/book/show/19312.The_Brothers_Lionheart
,https://www.goodreads.com/book/show/426825.QB_VII
,https://www.goodreads.com/book/show/112.Children_of_Dune
,https://www.goodreads.com/book/show/355190.Orientalism
,https://www.goodreads.com/book/show/46456.The_Women_s_Room
,https://www.goodreads.com/book/show/676737.Grendel
,https://www.goodreads.com/book/show/8296.The_First_Four_Years
,https://www.goodreads.com/book/show/188230.Crocodile_on_the_Sandbank
,https://www.goodreads.com/book/show/49011.The_Bloody_Chamber_and_Other_Stories
,https://www.goodreads.com/book/show/52350.The_Stepford_Wives
,https://www.goodreads.com/book/show/127584.Dragonquest
,https://www.goodreads.com/book/show/41821.The_Gods_Themselves
,https://www.goodreads.com/book/show/427282.The_Periodic_Table
,https://www.goodreads.com/book/show/37743.Forever_
,https://www.goodreads.com/book/show/7682.The_Great_Train_Robbery
,https://www.goodreads.com/book/show/5845.A_Bend_in_the_River
,https://www.goodreads.com/book/show/51504.Post_Office
,https://www.goodreads.com/book/show/28553.Dragondrums
,https://www.goodreads.com/book/show/110763.The_Gnostic_Gospels
,https://www.goodreads.com/book/show/7673.Eaters_of_the_Dead
,https://www.goodreads.com/book/show/129947.The_Water_Is_Wide
,https://www.goodreads.com/book/show/7572.Even_Cowgirls_Get_the_Blues
,https://www.goodreads.com/book/show/189147.To_Your_Scattered_Bodies_Go
,https://www.goodreads.com/book/show/11686.The_Stories_of_John_Cheever
,https://www.goodreads.com/book/show/759960.Rumble_Fish
,https://www.goodreads.com/book/show/293101.The_Amityville_Horror
,https://www.goodreads.com/book/show/46677.Alexander_and_the_Terrible_Horrible_No_Good_Very_Bad_Day
,https://www.goodreads.com/book/show/92121.Nine_Princes_in_Amber
,https://www.goodreads.com/book/show/127586.The_White_Dragon
,https://www.goodreads.com/book/show/94803.Frog_and_Toad_Together
,https://www.goodreads.com/book/show/10628.Night_Shift
,https://www.goodreads.com/book/show/120182.The_Black_Prince
,https://www.goodreads.com/book/show/369110.Captains_and_the_Kings
,https://www.goodreads.com/book/show/256280.The_Siege_of_Krishnapur
,https://www.goodreads.com/book/show/394469.Suttree
,https://www.goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said
,https://www.goodreads.com/book/show/11446.Will_You_Please_Be_Quiet_Please_
,https://www.goodreads.com/book/show/42696.Trinity
,https://www.goodreads.com/book/show/94804.Days_with_Frog_and_Toad
,https://www.goodreads.com/book/show/85443.The_Lords_of_Discipline
,https://www.goodreads.com/book/show/91248.Ramona_the_Brave
,https://www.goodreads.com/book/show/3103.Maurice
,https://www.goodreads.com/book/show/12442.The_Plague_Dogs
,https://www.goodreads.com/book/show/8722.Burr
,https://www.goodreads.com/book/show/84927.Amadeus
,https://www.goodreads.com/book/show/165395.Rubyfruit_Jungle
,https://www.goodreads.com/book/show/63461.Terms_of_Endearment
,https://www.goodreads.com/book/show/219535.The_Other
,https://www.goodreads.com/book/show/85448.The_Great_Santini
,https://www.goodreads.com/book/show/428.Play_It_As_It_Lays
,https://www.goodreads.com/book/show/69880.The_Lost_Honor_of_Katharina_Blum
,https://www.goodreads.com/book/show/16255.Tales_of_the_City
,https://www.goodreads.com/book/show/12661.Chesapeake
,https://www.goodreads.com/book/show/113110.First_Blood
,https://www.goodreads.com/book/show/66370.Rage
,https://www.goodreads.com/book/show/1875.The_History_of_Sexuality_Volume_1
,https://www.goodreads.com/book/show/588242.Kiss_of_the_Spider_Woman
,https://www.goodreads.com/book/show/318335.Fatelessness
,https://www.goodreads.com/book/show/11313.Silver_on_the_Tree
,https://www.goodreads.com/book/show/5931.The_Essential_Neruda
,https://www.goodreads.com/book/show/71771.The_Bastard
,https://www.goodreads.com/book/show/85867.Dhalgren
,https://www.goodreads.com/book/show/59649.Working
,https://www.goodreads.com/book/show/4339.Dispatches
,https://www.goodreads.com/book/show/70561.The_Gulag_Archipelago_1918_1956
,https://www.goodreads.com/book/show/23887.The_Autumn_of_the_Patriarch
,https://www.goodreads.com/book/show/293625.Child_of_God
,https://www.goodreads.com/book/show/46755.Surfacing
,https://www.goodreads.com/book/show/12125.Homecoming
,https://www.goodreads.com/book/show/77298.Aunt_Julia_and_the_Scriptwriter
,https://www.goodreads.com/book/show/9957.The_Cement_Garden
,https://www.goodreads.com/book/show/776384.One_Corpse_Too_Many
,https://www.goodreads.com/book/show/12585.The_Optimist_s_Daughter
,https://www.goodreads.com/book/show/133430.Centennial
,https://www.goodreads.com/book/show/219205.Lord_Foul_s_Bane
,https://www.goodreads.com/book/show/331256.Roadside_Picnic
,https://www.goodreads.com/book/show/156377.The_Elephant_Man
,https://www.goodreads.com/book/show/40526.Time_and_Again
,https://www.goodreads.com/book/show/68811.Momo
,https://www.goodreads.com/book/show/319388.The_Bookshop
,https://www.goodreads.com/book/show/2784.Ways_of_Seeing
,https://www.goodreads.com/book/show/30043.A_River_Runs_Through_It_and_Other_Stories
,https://www.goodreads.com/book/show/4633.Islands_in_the_Stream
,https://www.goodreads.com/book/show/12527.Pilgrim_at_Tinker_Creek
,https://www.goodreads.com/book/show/8155.A_Woman_of_Substance
,https://www.goodreads.com/book/show/99208.The_Monkey_Wrench_Gang
,https://www.goodreads.com/book/show/39242.The_Milagro_Beanfield_War
,https://www.goodreads.com/book/show/17162.The_Chocolate_War
,https://www.goodreads.com/book/show/50696.The_Ghost_Writer
,https://www.goodreads.com/book/show/98532.The_Female_Eunuch
The Word for World Is Forest,https://www.goodreads.com/book/show/276767.The_Word_for_World_Is_Forest
The Feast of the Goat,https://www.goodreads.com/book/show/53969.The_Feast_of_the_Goat
High-Rise,https://www.goodreads.com/book/show/12331767-high-rise
Being There,https://www.goodreads.com/book/show/677877.Being_There
"Miss Nelson Is Missing! (Miss Nelson, #1)",https://www.goodreads.com/book/show/147732.Miss_Nelson_Is_Missing_
If Beale Street Could Talk,https://www.goodreads.com/book/show/38463.If_Beale_Street_Could_Talk
"The Persian Boy (Alexander the Great, #2)",https://www.goodreads.com/book/show/67700.The_Persian_Boy
In the Beginning,https://www.goodreads.com/book/show/11503.In_the_Beginning
To Serve Them All My Days,https://www.goodreads.com/book/show/372853.To_Serve_Them_All_My_Days
Woman on the Edge of Time,https://www.goodreads.com/book/show/772888.Woman_on_the_Edge_of_Time
Blubber,https://www.goodreads.com/book/show/37739.Blubber
Dogsbody,https://www.goodreads.com/book/show/18932.Dogsbody
"Rumpole of the Bailey (Rumpole of the Bailey, #1)",https://www.goodreads.com/book/show/779522.Rumpole_of_the_Bailey
"Slapstick, or Lonesome No More!",https://www.goodreads.com/book/show/9595.Slapstick_or_Lonesome_No_More_
J R,https://www.goodreads.com/book/show/28434.J_R
"The Guns of Avalon (The Chronicles of Amber, #2)",https://www.goodreads.com/book/show/62012.The_Guns_of_Avalon
Humboldt's Gift,https://www.goodreads.com/book/show/11494.Humboldt_s_Gift
The Human Factor,https://www.goodreads.com/book/show/62851.The_Human_Factor
"Love Story (Love Story, #1)",https://www.goodreads.com/book/show/73968.Love_Story
Somewhere In Time,https://www.goodreads.com/book/show/581126.Somewhere_In_Time
"Otherwise Known as Sheila the Great (Fudge, #2)",https://www.goodreads.com/book/show/80670.Otherwise_Known_as_Sheila_the_Great
"Summer of My German Soldier (Summer of My German Soldier, #1)",https://www.goodreads.com/book/show/18580.Summer_of_My_German_Soldier
"Ramona and Her Father (Ramona, #4)",https://www.goodreads.com/book/show/91247.Ramona_and_Her_Father
Fear and Loathing on the Campaign Trail '72,https://www.goodreads.com/book/show/7748.Fear_and_Loathing_on_the_Campaign_Trail_72
"The Elusive Mrs. Pollifax (Mrs. Pollifax, #3)",https://www.goodreads.com/book/show/149372.The_Elusive_Mrs_Pollifax
Woman at Point Zero,https://www.goodreads.com/book/show/159604.Woman_at_Point_Zero
"The Manticore (The Deptford Trilogy, #2)",https://www.goodreads.com/book/show/114496.The_Manticore
"Nemesis (Miss Marple, #12)",https://www.goodreads.com/book/show/31304.Nemesis
The Book of Daniel,https://www.goodreads.com/book/show/411761.The_Book_of_Daniel
My Brother Sam Is Dead,https://www.goodreads.com/book/show/122756.My_Brother_Sam_Is_Dead
The Lives of a Cell: Notes of a Biology Watcher,https://www.goodreads.com/book/show/294368.The_Lives_of_a_Cell
The Great War and Modern Memory,https://www.goodreads.com/book/show/154472.The_Great_War_and_Modern_Memory
"The Amazing Mrs. Pollifax (Mrs. Pollifax, #2)",https://www.goodreads.com/book/show/149355.The_Amazing_Mrs_Pollifax
Requiem for a Dream,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream
Wir Kinder vom Bahnhof Zoo,https://www.goodreads.com/book/show/1337448.Wir_Kinder_vom_Bahnhof_Zoo
Evergreen,https://www.goodreads.com/book/show/7894409-evergreen
A Summer to Die,https://www.goodreads.com/book/show/65149.A_Summer_to_Die
"A Palm for Mrs. Pollifax (Mrs. Pollifax, #4)",https://www.goodreads.com/book/show/149398.A_Palm_for_Mrs_Pollifax
"Charmed Life (Chrestomanci, #1)",https://www.goodreads.com/book/show/244572.Charmed_Life
The Snowman,https://www.goodreads.com/book/show/489972.The_Snowman
The Boys from Brazil,https://www.goodreads.com/book/show/99894.The_Boys_from_Brazil
The Diviners,https://www.goodreads.com/book/show/102661.The_Diviners
Life: A User's Manual,https://www.goodreads.com/book/show/28293.Life
"Julie of the Wolves (Julie of the Wolves, #1)",https://www.goodreads.com/book/show/386286.Julie_of_the_Wolves
"The Rats (Rats, #1)",https://www.goodreads.com/book/show/397867.The_Rats
Shanna,https://www.goodreads.com/book/show/8126285-shanna
Crash,https://www.goodreads.com/book/show/70241.Crash
Strega Nona,https://www.goodreads.com/book/show/581409.Strega_Nona
The Honorary Consul,https://www.goodreads.com/book/show/292455.The_Honorary_Consul
Dog Soldiers,https://www.goodreads.com/book/show/7670574-dog-soldiers
The Bicentennial Man and Other Stories,https://www.goodreads.com/book/show/70787.The_Bicentennial_Man_and_Other_Stories
"World of Wonders (The Deptford Trilogy, #3)",https://www.goodreads.com/book/show/41098.World_of_Wonders
"Adolf Hitler: My Part in His Downfall (War Memoirs, #1)",https://www.goodreads.com/book/show/330919.Adolf_Hitler
Time Enough for Love,https://www.goodreads.com/book/show/353.Time_Enough_for_Love
Don't Look Now and Other Stories,https://www.goodreads.com/book/show/18869987-don-t-look-now-and-other-stories
A Bridge Too Far,https://www.goodreads.com/book/show/539904.A_Bridge_Too_Far
The Ugly Duckling,https://www.goodreads.com/book/show/122967.The_Ugly_Duckling
The Summer Book,https://www.goodreads.com/book/show/79550.The_Summer_Book
The Woman Warrior,https://www.goodreads.com/book/show/30852.The_Woman_Warrior
"The House with a Clock in Its Walls (Lewis Barnavelt, #1)",https://www.goodreads.com/book/show/295801.The_House_with_a_Clock_in_Its_Walls
In Patagonia,https://www.goodreads.com/book/show/79909.In_Patagonia
The Power Broker: Robert Moses and the Fall of New York,https://www.goodreads.com/book/show/1111.The_Power_Broker
Another Roadside Attraction,https://www.goodreads.com/book/show/9570.Another_Roadside_Attraction
Green Darkness,https://www.goodreads.com/book/show/36254.Green_Darkness
The Onion Field,https://www.goodreads.com/book/show/487445.The_Onion_Field
"The Best Christmas Pageant Ever (The Herdmans, #1)",https://www.goodreads.com/book/show/239810.The_Best_Christmas_Pageant_Ever
There's a Wocket in My Pocket!,https://www.goodreads.com/book/show/310272.There_s_a_Wocket_in_My_Pocket_
"Sleeping Murder (Miss Marple, #13)",https://www.goodreads.com/book/show/16300.Sleeping_Murder
Great Lion of God,https://www.goodreads.com/book/show/369077.Great_Lion_of_God
Bomber,https://www.goodreads.com/book/show/171625.Bomber
Jailbird,https://www.goodreads.com/book/show/4987.Jailbird
The Rise of Theodore Roosevelt,https://www.goodreads.com/book/show/40929.The_Rise_of_Theodore_Roosevelt
Deenie,https://www.goodreads.com/book/show/37735.Deenie
"Gödel, Escher, Bach: An Eternal Golden Braid",https://www.goodreads.com/book/show/24113.G_del_Escher_Bach
"Greenwitch (The Dark is Rising, #3)",https://www.goodreads.com/book/show/24963.Greenwitch
"Troubles (Empire Trilogy, #1)",https://www.goodreads.com/book/show/256279.Troubles
The Enormous Crocodile,https://www.goodreads.com/book/show/6668.The_Enormous_Crocodile
A Theory of Justice,https://www.goodreads.com/book/show/129237.A_Theory_of_Justice
"The Mote in God's Eye (Moties, #1)",https://www.goodreads.com/book/show/100365.The_Mote_in_God_s_Eye
Rue des boutiques obscures,https://www.goodreads.com/book/show/192377.Rue_des_boutiques_obscures
Tintin and the Picaros (Tintin #23),https://www.goodreads.com/book/show/146160.Tintin_and_the_Picaros
"Mrs. Pollifax on Safari (Mrs. Pollifax, #5)",https://www.goodreads.com/book/show/140528.Mrs_Pollifax_on_Safari
Searching for Caleb,https://www.goodreads.com/book/show/233904.Searching_for_Caleb
Advanced Dungeons & Dragons Players Handbook,https://www.goodreads.com/book/show/575840.Advanced_Dungeons_Dragons_Players_Handbook
Torch Song Trilogy,https://www.goodreads.com/book/show/961392.Torch_Song_Trilogy
"Shall We Tell the President? (Kane & Abel, #3)",https://www.goodreads.com/book/show/78989.Shall_We_Tell_the_President_
"Paddington at Large (Paddington, #5)",https://www.goodreads.com/book/show/160637.Paddington_at_Large
Offshore,https://www.goodreads.com/book/show/108615.Offshore
Each Peach Pear Plum,https://www.goodreads.com/book/show/833550.Each_Peach_Pear_Plum
In a Free State,https://www.goodreads.com/book/show/49742.In_a_Free_State
Audrey Rose,https://www.goodreads.com/book/show/455764.Audrey_Rose
Illusions: The Adventures of a Reluctant Messiah,https://www.goodreads.com/book/show/29946.Illusions
The Fountains of Paradise,https://www.goodreads.com/book/show/149049.The_Fountains_of_Paradise
Touch Not the Cat,https://www.goodreads.com/book/show/27690.Touch_Not_the_Cat
"A Time of Gifts (Trilogy, #1)",https://www.goodreads.com/book/show/253984.A_Time_of_Gifts
Coma,https://www.goodreads.com/book/show/20454107-coma
"The Civil War, Vol. 3: Red River to Appomattox",https://www.goodreads.com/book/show/874419.The_Civil_War_Vol_3
The Drama of the Gifted Child: The Search for the True Self,https://www.goodreads.com/book/show/4887.The_Drama_of_the_Gifted_Child
Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,https://www.goodreads.com/book/show/649361.Farewell_to_Manzanar
"Elephants Can Remember (Hercule Poirot, #42)",https://www.goodreads.com/book/show/148584.Elephants_Can_Remember
Starring Sally J. Freedman as Herself,https://www.goodreads.com/book/show/38486.Starring_Sally_J_Freedman_as_Herself
The Rachel Papers,https://www.goodreads.com/book/show/18828.The_Rachel_Papers
The Fog,https://www.goodreads.com/book/show/397860.The_Fog
The Hour of the Star,https://www.goodreads.com/book/show/762390.The_Hour_of_the_Star
Burger's Daughter,https://www.goodreads.com/book/show/526927.Burger_s_Daughter
All Creatures Great and Small / All Things Bright and Beautiful,https://www.goodreads.com/book/show/32087.All_Creatures_Great_and_Small_All_Things_Bright_and_Beautiful
Broken April,https://www.goodreads.com/book/show/17902.Broken_April
"Curtain (Hercule Poirot, #44)",https://www.goodreads.com/book/show/81903.Curtain
If Life Is a Bowl of Cherries What Am I Doing in the Pits?,https://www.goodreads.com/book/show/432283.If_Life_Is_a_Bowl_of_Cherries_What_Am_I_Doing_in_the_Pits_
Hell House,https://www.goodreads.com/book/show/33547.Hell_House
The Nick Adams Stories,https://www.goodreads.com/book/show/2199326.The_Nick_Adams_Stories
The Atrocity Exhibition,https://www.goodreads.com/book/show/70240.The_Atrocity_Exhibition
The Ones Who Walk Away from Omelas,https://www.goodreads.com/book/show/92625.The_Ones_Who_Walk_Away_from_Omelas
The Halloween Tree,https://www.goodreads.com/book/show/761381.The_Halloween_Tree
Vida,https://www.goodreads.com/book/show/157544.Vida
H.M.S. Surprise (Aubrey & Maturin #3),https://www.goodreads.com/book/show/77427.H_M_S_Surprise
I Served the King of England,https://www.goodreads.com/book/show/397503.I_Served_the_King_of_England
The Terminal Man,https://www.goodreads.com/book/show/535611.The_Terminal_Man
Mrs. Palfrey at the Claremont,https://www.goodreads.com/book/show/643062.Mrs_Palfrey_at_the_Claremont
Lucifer's Hammer,https://www.goodreads.com/book/show/90001.Lucifer_s_Hammer
A Nun in the Closet,https://www.goodreads.com/book/show/504080.A_Nun_in_the_Closet
Wilt,https://www.goodreads.com/book/show/420966.Wilt
"The Clairvoyant Countess (Madame Karitska, #1)",https://www.goodreads.com/book/show/149342.The_Clairvoyant_Countess
The Mirror,https://www.goodreads.com/book/show/133738.The_Mirror
"History (La Storia, #1-2)",https://www.goodreads.com/book/show/1158380.History
Wacky Wednesday,https://www.goodreads.com/book/show/854648.Wacky_Wednesday
Lady Oracle,https://www.goodreads.com/book/show/47122.Lady_Oracle
Quartet in Autumn,https://www.goodreads.com/book/show/227002.Quartet_in_Autumn
"The Face of Battle: A Study of Agincourt, Waterloo, and the Somme",https://www.goodreads.com/book/show/328993.The_Face_of_Battle
Danse Macabre,https://www.goodreads.com/book/show/11563.Danse_Macabre
"Freaky Friday (Andrews Family, #1)",https://www.goodreads.com/book/show/104711.Freaky_Friday
The Chant of Jimmie Blacksmith,https://www.goodreads.com/book/show/761678.The_Chant_of_Jimmie_Blacksmith
Mockingbird Wish Me Luck,https://www.goodreads.com/book/show/39774.Mockingbird_Wish_Me_Luck
Love Is a Dog from Hell,https://www.goodreads.com/book/show/23534.Love_Is_a_Dog_from_Hell
"Shroud for a Nightingale (Adam Dalgliesh, #4)",https://www.goodreads.com/book/show/764434.Shroud_for_a_Nightingale
On Photography,https://www.goodreads.com/book/show/52372.On_Photography
Abel's Island,https://www.goodreads.com/book/show/784726.Abel_s_Island
