title,url
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",https://www.goodreads.com/book/show/51187948-the-splendid-and-the-vile
Long Bright River,https://www.goodreads.com/book/show/43834909-long-bright-river
Greenlights,https://www.goodreads.com/book/show/52838315-greenlights
The Sun Down Motel,https://www.goodreads.com/book/show/45885644-the-sun-down-motel
"The Empire of Gold (The Daevabad Trilogy, #3)",https://www.goodreads.com/book/show/52166786-the-empire-of-gold
"The Mirror & the Light (Thomas Cromwell, #3)",https://www.goodreads.com/book/show/54860229-the-mirror-the-light
Demon Copperhead,https://www.goodreads.com/book/show/60194162-demon-copperhead
"A Psalm for the Wild-Built (Monk & Robot, #1)",https://www.goodreads.com/book/show/40864002-a-psalm-for-the-wild-built
Ring Shout,https://www.goodreads.com/book/show/49247242-ring-shout
The Book of Longings,https://www.goodreads.com/book/show/52698452-the-book-of-longings
"The Spanish Love Deception (Spanish Love Deception, #1)",https://www.goodreads.com/book/show/54189398-the-spanish-love-deception
The Girl with the Louding Voice,https://www.goodreads.com/book/show/50214741-the-girl-with-the-louding-voice
"The Henna Artist (The Jaipur Trilogy, #1)",https://www.goodreads.com/book/show/50607466-the-henna-artist
Felix Ever After,https://www.goodreads.com/book/show/51931067-felix-ever-after
"A Kingdom of Flesh and Fire (Blood and Ash, #2)",https://www.goodreads.com/book/show/54319549-a-kingdom-of-flesh-and-fire
"Take a Hint, Dani Brown (The Brown Sisters, #2)",https://www.goodreads.com/book/show/49976087-take-a-hint-dani-brown
The Push,https://www.goodreads.com/book/show/52476830-the-push
The Anthropocene Reviewed,https://www.goodreads.com/book/show/55145261-the-anthropocene-reviewed
Billy Summers,https://www.goodreads.com/book/show/56852407-billy-summers
"The City We Became (Great Cities, #1)",https://www.goodreads.com/book/show/42074525-the-city-we-became
Dear Edward,https://www.goodreads.com/book/show/45294613-dear-edward
The Death of Vivek Oji,https://www.goodreads.com/book/show/48595550-the-death-of-vivek-oji
One to Watch,https://www.goodreads.com/book/show/53103895-one-to-watch
"The Guncle (The Guncle, #1)",https://www.goodreads.com/book/show/54508798-the-guncle
Clap When You Land,https://www.goodreads.com/book/show/52516332-clap-when-you-land
Migrations,https://www.goodreads.com/book/show/42121525-migrations
The Hollow Places,https://www.goodreads.com/book/show/50897175-the-hollow-places
Home Before Dark,https://www.goodreads.com/book/show/50833559-home-before-dark
The Dictionary of Lost Words,https://www.goodreads.com/book/show/49354511-the-dictionary-of-lost-words
The Night Watchman,https://www.goodreads.com/book/show/43721059-the-night-watchman
Hidden Valley Road: Inside the Mind of an American Family,https://www.goodreads.com/book/show/50088631-hidden-valley-road
In a Holidaze,https://www.goodreads.com/book/show/50892287-in-a-holidaze
Oona Out of Order,https://www.goodreads.com/book/show/45046893-oona-out-of-order
"Iron Flame (The Empyrean, #2)",https://www.goodreads.com/book/show/90202302-iron-flame
The Book of Lost Names,https://www.goodreads.com/book/show/52762903-the-book-of-lost-names
The Last Flight,https://www.goodreads.com/book/show/52652923-the-last-flight
28 Summers,https://www.goodreads.com/book/show/52588078-28-summers
The Book of Two Ways,https://www.goodreads.com/book/show/50265329-the-book-of-two-ways
The Pull of the Stars,https://www.goodreads.com/book/show/52722079-the-pull-of-the-stars
,https://www.goodreads.com/book/show/45134200-the-switch
,https://www.goodreads.com/book/show/51335759-good-girl-bad-blood
,https://www.goodreads.com/book/show/51190882-the-empress-of-salt-and-fortune
,https://www.goodreads.com/book/show/61242426-legends-lattes
,https://www.goodreads.com/book/show/53025903-the-book-of-lost-friends
,https://www.goodreads.com/book/show/51824384-act-your-age-eve-brown
,https://www.goodreads.com/book/show/49239093-the-evening-and-the-morning
,https://www.goodreads.com/book/show/60318890-the-winners
,https://www.goodreads.com/book/show/48829708-to-sleep-in-a-sea-of-stars
,https://www.goodreads.com/book/show/44280883-all-boys-aren-t-blue
,https://www.goodreads.com/book/show/54626223-harlem-shuffle
,https://www.goodreads.com/book/show/50892360-black-sun
,https://www.goodreads.com/book/show/60177373-fairy-tale
,https://www.goodreads.com/book/show/56597885-beautiful-world-where-are-you
,https://www.goodreads.com/book/show/61718053-happy-place
,https://www.goodreads.com/book/show/53450218-the-past
,https://www.goodreads.com/book/show/53424496-the-atlas-six
,https://www.goodreads.com/book/show/57109107-the-lincoln-highway
,https://www.goodreads.com/book/show/57238349-the-lost-apothecary
,https://www.goodreads.com/book/show/62047984-yellowface
,https://www.goodreads.com/book/show/54114950-too-much-and-never-enough
,https://www.goodreads.com/book/show/56143578-apples-never-fall
,https://www.goodreads.com/book/show/51323365-solutions-and-other-problems
,https://www.goodreads.com/book/show/58340706-one-dark-window
,https://www.goodreads.com/book/show/44074800-the-southern-book-club-s-guide-to-slaying-vampires
,https://www.goodreads.com/book/show/60531406-tress-of-the-emerald-sea
,https://www.goodreads.com/book/show/53457092-six-crimson-cranes
,https://www.goodreads.com/book/show/56905097-as-good-as-dead
,https://www.goodreads.com/book/show/54775299-the-present
,https://www.goodreads.com/book/show/52459864-iron-widow
,https://www.goodreads.com/book/show/45300567-the-maidens
,https://www.goodreads.com/book/show/56816904-the-sentence
,https://www.goodreads.com/book/show/39325105-harrow-the-ninth
,https://www.goodreads.com/book/show/50496918-spoiler-alert
,https://www.goodreads.com/book/show/48842144-the-shadows
,https://www.goodreads.com/book/show/52791659-code-name-h-l-ne
,https://www.goodreads.com/book/show/59082358-the-man-who-died-twice
,https://www.goodreads.com/book/show/54998072-the-travelers-within
,https://www.goodreads.com/book/show/53287484-midnight-sun
,https://www.goodreads.com/book/show/63133205-the-woman-in-me
,https://www.goodreads.com/book/show/46014983-redhead-by-the-side-of-the-road
,https://www.goodreads.com/book/show/43868109-empire-of-pain
,https://www.goodreads.com/book/show/59571699-love-on-the-brain
,https://www.goodreads.com/book/show/56898248-the-charm-offensive
,https://www.goodreads.com/book/show/52822210-concrete-rose
,https://www.goodreads.com/book/show/60060431-things-we-never-got-over
,https://www.goodreads.com/book/show/52777855-the-last-train-to-key-west
,https://www.goodreads.com/book/show/54911057-fangs
,https://www.goodreads.com/book/show/58662236-small-things-like-these
,https://www.goodreads.com/book/show/58341222-reminders-of-him
,https://www.goodreads.com/book/show/50253429-rodham
,https://www.goodreads.com/book/show/49977811-swimming-in-the-dark
,https://www.goodreads.com/book/show/56280467-dial-a-for-aunties
,https://www.goodreads.com/book/show/61198133-the-stolen-heir
,https://www.goodreads.com/book/show/48727813-she-who-became-the-sun
,https://www.goodreads.com/book/show/43301353-the-space-between-worlds
,https://www.goodreads.com/book/show/59365195-bloodmarked
,https://www.goodreads.com/book/show/60149573-our-missing-hearts
,https://www.goodreads.com/book/show/55333938-the-personal-librarian
,https://www.goodreads.com/book/show/55276648-the-reading-list
,https://www.goodreads.com/book/show/44804083-come-tumbling-down
,https://www.goodreads.com/book/show/127280062-ruthless-vows
,https://www.goodreads.com/book/show/49397758-grown
,https://www.goodreads.com/book/show/46015758-if-it-bleeds
,https://www.goodreads.com/book/show/44084762-our-violent-ends
,https://www.goodreads.com/book/show/60556912-the-housemaid
,https://www.goodreads.com/book/show/50892433-one-by-one
,https://www.goodreads.com/book/show/56269205-empire-of-the-vampire
,https://www.goodreads.com/book/show/53344030-heartstopper
,https://www.goodreads.com/book/show/56790170-the-premonition
,https://www.goodreads.com/book/show/51807232-troubled-blood
,https://www.goodreads.com/book/show/54860573-once-there-were-wolves
,https://www.goodreads.com/book/show/54369251-a-wizard-s-guide-to-defensive-baking
,https://www.goodreads.com/book/show/48564330-betty
,https://www.goodreads.com/book/show/52190991-any-way-the-wind-blows
,https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after
,https://www.goodreads.com/book/show/59365449-the-hourglass-throne
,https://www.goodreads.com/book/show/54831125-leaving-isn-t-the-hardest-thing
,https://www.goodreads.com/book/show/52898645-afterlife
,https://www.goodreads.com/book/show/53443339-troy
,https://www.goodreads.com/book/show/55240343-the-crown-of-gilded-bones
,https://www.goodreads.com/book/show/63035432-the-chalice-of-the-gods
,https://www.goodreads.com/book/show/53438195-the-witch-s-heart
,https://www.goodreads.com/book/show/52083312-the-only-good-indians
,https://www.goodreads.com/book/show/50209317-the-galaxy-and-the-ground-within
,https://www.goodreads.com/book/show/45154547-a-desolation-called-peace
,https://www.goodreads.com/book/show/54798187-later
,https://www.goodreads.com/book/show/56381423-still-life
,https://www.goodreads.com/book/show/54339142-the-lives-of-saints
,https://www.goodreads.com/book/show/60546296-the-cartographers
,https://www.goodreads.com/book/show/51182571-blacktop-wasteland
,https://www.goodreads.com/book/show/59109077-horse
,https://www.goodreads.com/book/show/54659771-neon-gods
,https://www.goodreads.com/book/show/50056075-the-heart-principle
,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark
,https://www.goodreads.com/book/show/52854193-the-answer-is
,https://www.goodreads.com/book/show/50531218-the-hawthorne-legacy
,https://www.goodreads.com/book/show/53138099-finlay-donovan-is-killing-it
,https://www.goodreads.com/book/show/58724801-the-bodyguard
"Boyfriend Material (London Calling, #1)",https://www.goodreads.com/book/show/50225678-boyfriend-material
Matrix,https://www.goodreads.com/book/show/57185348-matrix
The Island of Missing Trees,https://www.goodreads.com/book/show/56587382-the-island-of-missing-trees
The Once and Future Witches,https://www.goodreads.com/book/show/55673000-the-once-and-future-witches
Finding Me,https://www.goodreads.com/book/show/58687126-finding-me
The Kitchen Front,https://www.goodreads.com/book/show/54873823-the-kitchen-front
Razorblade Tears,https://www.goodreads.com/book/show/54860585-razorblade-tears
House of Hollow,https://www.goodreads.com/book/show/54613751-house-of-hollow
Big Lies in a Small Town,https://www.goodreads.com/book/show/45046808-big-lies-in-a-small-town
Think Again: The Power of Knowing What You Don't Know,https://www.goodreads.com/book/show/55539565-think-again
Vagina Problems,https://www.goodreads.com/book/show/50542443-vagina-problems
I Must Betray You,https://www.goodreads.com/book/show/56970272-i-must-betray-you
"The Final Gambit (The Inheritance Games, #3)",https://www.goodreads.com/book/show/58658940-the-final-gambit
How the Word Is Passed: A Reckoning with the History of Slavery Across America,https://www.goodreads.com/book/show/55643287-how-the-word-is-passed
"It Starts with Us (It Ends with Us, #2)",https://www.goodreads.com/book/show/60393672-it-starts-with-us
The First to Die at the End,https://www.goodreads.com/book/show/59723790-the-first-to-die-at-the-end
If I Never Met You,https://www.goodreads.com/book/show/51213487-if-i-never-met-you
Wrong Place Wrong Time,https://www.goodreads.com/book/show/59947696-wrong-place-wrong-time
"The Gilded Ones (The Gilded Ones, #1)",https://www.goodreads.com/book/show/40024121-the-gilded-ones
The Dead Romantics,https://www.goodreads.com/book/show/58885776-the-dead-romantics
They Went Left,https://www.goodreads.com/book/show/52701968-they-went-left
"The Ink Black Heart (Cormoran Strike, #6)",https://www.goodreads.com/book/show/60144955-the-ink-black-heart
"A Dowry of Blood (A Dowry of Blood, #1)",https://www.goodreads.com/book/show/60521937-a-dowry-of-blood
Head Over Heels,https://www.goodreads.com/book/show/52765013-head-over-heels
"The Sun and the Star: A Nico di Angelo Adventure (Camp Half-Blood Chronicles, #17)",https://www.goodreads.com/book/show/63028719-the-sun-and-the-star
"Detransition, Baby",https://www.goodreads.com/book/show/50240841-detransition-baby
"It Happened One Summer (Bellinger Sisters, #1)",https://www.goodreads.com/book/show/55659629-it-happened-one-summer
"Delilah Green Doesn't Care (Bright Falls, #1)",https://www.goodreads.com/book/show/54756850-delilah-green-doesn-t-care
The Only One Left,https://www.goodreads.com/book/show/62703226-the-only-one-left
"Bookshops & Bonedust (Legends & Lattes, #0)",https://www.goodreads.com/book/show/65213543-bookshops-bonedust
The Ickabog,https://www.goodreads.com/book/show/53490148-the-ickabog
What You Wish For,https://www.goodreads.com/book/show/51168993-what-you-wish-for
"Yours Truly (Part of Your World, #2)",https://www.goodreads.com/book/show/61918816-yours-truly
Killers of a Certain Age,https://www.goodreads.com/book/show/60149532-killers-of-a-certain-age
When We Cease to Understand the World,https://www.goodreads.com/book/show/53972214-when-we-cease-to-understand-the-world
The Mystery of Mrs. Christie,https://www.goodreads.com/book/show/54221749-the-mystery-of-mrs-christie
The Vanished Birds,https://www.goodreads.com/book/show/45422268-the-vanished-birds
"The Bullet That Missed (Thursday Murder Club, #3)",https://www.goodreads.com/book/show/59041500-the-bullet-that-missed
"Across the Green Grass Fields (Wayward Children, #6)",https://www.goodreads.com/book/show/53205924-across-the-green-grass-fields
Pretty Things,https://www.goodreads.com/book/show/52217478-pretty-things
The Searcher,https://www.goodreads.com/book/show/52661162-the-searcher
"Amari and the Night Brothers (Supernatural Investigations, #1)",https://www.goodreads.com/book/show/53240817-amari-and-the-night-brothers
Hotel Magnifique,https://www.goodreads.com/book/show/55812605-hotel-magnifique
"Deathless Divide (Dread Nation, #2)",https://www.goodreads.com/book/show/45836551-deathless-divide
"Daughter of the Moon Goddess (The Celestial Kingdom Duology, #1)",https://www.goodreads.com/book/show/60504243-daughter-of-the-moon-goddess
"Friends, Lovers, and the Big Terrible Thing",https://www.goodreads.com/book/show/59641216-friends-lovers-and-the-big-terrible-thing
The Heaven & Earth Grocery Store,https://www.goodreads.com/book/show/85148114-the-heaven-earth-grocery-store
When No One Is Watching,https://www.goodreads.com/book/show/49398072-when-no-one-is-watching
Notes on an Execution,https://www.goodreads.com/book/show/57773248-notes-on-an-execution
The People We Keep,https://www.goodreads.com/book/show/55711726-the-people-we-keep
A Good Neighborhood,https://www.goodreads.com/book/show/44084930-a-good-neighborhood
"Sigh, Gone: A Misfit's Memoir of Great Books, Punk Rock, and the Fight to Fit In",https://www.goodreads.com/book/show/45046838-sigh-gone
No One Is Talking About This,https://www.goodreads.com/book/show/53733106-no-one-is-talking-about-this
The Plot,https://www.goodreads.com/book/show/55315487-the-plot
The Happiest Man on Earth,https://www.goodreads.com/book/show/53239311-the-happiest-man-on-earth
The One Hundred Years of Lenni and Margot,https://www.goodreads.com/book/show/54798488-the-one-hundred-years-of-lenni-and-margot
Valentine,https://www.goodreads.com/book/show/52377380-valentine
"Dolly Parton, Songteller: My Life in Lyrics",https://www.goodreads.com/book/show/53916522-dolly-parton-songteller
"All the Stars and Teeth (All the Stars and Teeth, #1)",https://www.goodreads.com/book/show/52489873-all-the-stars-and-teeth
The Echo Wife,https://www.goodreads.com/book/show/52379735-the-echo-wife
The Paper Palace,https://www.goodreads.com/book/show/58698241-the-paper-palace
The Woman with the Blue Star,https://www.goodreads.com/book/show/54737067-the-woman-with-the-blue-star
"The Lost and Found Bookshop (Bella Vista Chronicles, #3)",https://www.goodreads.com/book/show/48613318-the-lost-and-found-bookshop
"The Last Devil to Die (Thursday Murder Club, #4)",https://www.goodreads.com/book/show/62226126-the-last-devil-to-die
A Burning,https://www.goodreads.com/book/show/51792100-a-burning
Big Summer,https://www.goodreads.com/book/show/52771345-big-summer
The Library of Legends,https://www.goodreads.com/book/show/51932121-the-library-of-legends
One Last Stop,https://www.goodreads.com/book/show/54860443-one-last-stop
The Mountains Sing,https://www.goodreads.com/book/show/49631287-the-mountains-sing
"All the Devils Are Here (Chief Inspector Armand Gamache, #16)",https://www.goodreads.com/book/show/49127539-all-the-devils-are-here
Remote Control,https://www.goodreads.com/book/show/53205922-remote-control
"Love, Theoretically",https://www.goodreads.com/book/show/61326735-love-theoretically
The Covenant of Water,https://www.goodreads.com/book/show/180357146-the-covenant-of-water
"Stamped: Racism, Antiracism, and You",https://www.goodreads.com/book/show/52220686-stamped
Lady Clementine,https://www.goodreads.com/book/show/53039083-lady-clementine
Olga Dies Dreaming,https://www.goodreads.com/book/show/57693171-olga-dies-dreaming
"Paladin’s Grace (The Saint of Steel, #1)",https://www.goodreads.com/book/show/50702014-paladin-s-grace
Maame,https://www.goodreads.com/book/show/60784605-maame
Monsters Born and Made,https://www.goodreads.com/book/show/57626046-monsters-born-and-made
My Government Means to Kill Me,https://www.goodreads.com/book/show/58724723-my-government-means-to-kill-me
The Paris Library,https://www.goodreads.com/book/show/52761909-the-paris-library
"Ember Queen (Ash Princess Trilogy, #3)",https://www.goodreads.com/book/show/39216077-ember-queen
Clytemnestra,https://www.goodreads.com/book/show/61361681-clytemnestra
Sharks in the Time of Saviors,https://www.goodreads.com/book/show/45892255-sharks-in-the-time-of-saviors
"Two Twisted Crowns (The Shepherd King, #2)",https://www.goodreads.com/book/show/63910262-two-twisted-crowns
"The Adventures of Amina al-Sirafi (Amina al-Sirafi, #1)",https://www.goodreads.com/book/show/123269809-the-adventures-of-amina-al-sirafi
"Hell Bent (Alex Stern, #2)",https://www.goodreads.com/book/show/60652997-hell-bent
"Hollowpox: The Hunt for Morrigan Crow (Nevermoor, #3)",https://www.goodreads.com/book/show/46113778-hollowpox
Sin Eater,https://www.goodreads.com/book/show/52185082-sin-eater
The Final Girl Support Group,https://www.goodreads.com/book/show/55939506-the-final-girl-support-group
Navigate Your Stars,https://www.goodreads.com/book/show/50825882-navigate-your-stars
Summer Snow: New Poems,https://www.goodreads.com/book/show/43520709-summer-snow
Gallant,https://www.goodreads.com/book/show/58064046-gallant
The Knockout Queen,https://www.goodreads.com/book/show/50852136-the-knockout-queen
The Mercies,https://www.goodreads.com/book/show/46138193-the-mercies
Lady Tan’s Circle of Women,https://www.goodreads.com/book/show/62919732-lady-tan-s-circle-of-women
"Life’s Too Short (The Friend Zone, #3)",https://www.goodreads.com/book/show/54377375-life-s-too-short
"Practice Makes Perfect (When in Rome, #2)",https://www.goodreads.com/book/show/61897968-practice-makes-perfect
The Very Secret Society of Irregular Witches,https://www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches
The Night Shift,https://www.goodreads.com/book/show/57693427-the-night-shift
The Burning Girls,https://www.goodreads.com/book/show/53387949-the-burning-girls
The Seven Year Slip,https://www.goodreads.com/book/show/62926938-the-seven-year-slip
"Part of Your World (Part of Your World, #1)",https://www.goodreads.com/book/show/58684524-part-of-your-world
"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War",https://www.goodreads.com/book/show/56668328-the-bomber-mafia
Beyond the Wand: The Magic and Mayhem of Growing Up a Wizard,https://www.goodreads.com/book/show/61062194-beyond-the-wand
Hani and Ishu’s Guide to Fake Dating,https://www.goodreads.com/book/show/50266871-hani-and-ishu-s-guide-to-fake-dating
Postcolonial Love Poem,https://www.goodreads.com/book/show/44094069-postcolonial-love-poem
"Finna (LitenVerse, #1)",https://www.goodreads.com/book/show/53110298-finna
The Writing Retreat,https://www.goodreads.com/book/show/61273863-the-writing-retreat
"The Hand on the Wall (Truly Devious, #3)",https://www.goodreads.com/book/show/45240918-the-hand-on-the-wall
My Evil Mother,https://www.goodreads.com/book/show/60497502-my-evil-mother
"Twisted Games (Twisted, #2)",https://www.goodreads.com/book/show/56653002-twisted-games
Her Last Flight,https://www.goodreads.com/book/show/52582758-her-last-flight
"The Lost Metal (Mistborn, #7)",https://www.goodreads.com/book/show/23947089-the-lost-metal
The Illness Lesson,https://www.goodreads.com/book/show/45754743-the-illness-lesson
"Fugitive Telemetry (The Murderbot Diaries, #6)",https://www.goodreads.com/book/show/53205854-fugitive-telemetry
"Powerless (The Powerless Trilogy, #1)",https://www.goodreads.com/book/show/75513900-powerless
Deacon King Kong,https://www.goodreads.com/book/show/51045613-deacon-king-kong
All the Dangerous Things,https://www.goodreads.com/book/show/60784636-all-the-dangerous-things
"War Lord (The Saxon Stories, #13)",https://www.goodreads.com/book/show/52033836-war-lord
Happy-Go-Lucky,https://www.goodreads.com/book/show/58989873-happy-go-lucky
Yes No Maybe So,https://www.goodreads.com/book/show/43615530-yes-no-maybe-so
The Cousins,https://www.goodreads.com/book/show/53409245-the-cousins
Big Swiss,https://www.goodreads.com/book/show/60701439-big-swiss
The Paris Hours,https://www.goodreads.com/book/show/49532216-the-paris-hours
"Leviathan Falls (The Expanse, #9)",https://www.goodreads.com/book/show/28335699-leviathan-falls
Spare,https://www.goodreads.com/book/show/62296528-spare
"Jade Legacy (The Green Bone Saga, #3)",https://www.goodreads.com/book/show/51057191-jade-legacy
I Want You to Know We’re Still Here: A Post-Holocaust Memoir,https://www.goodreads.com/book/show/51231528-i-want-you-to-know-we-re-still-here
Imaginary Museums: Stories,https://www.goodreads.com/book/show/45991174-imaginary-museums
"The Bone Shard Daughter (The Drowning Empire, #1)",https://www.goodreads.com/book/show/50706646-the-bone-shard-daughter
Cleopatra and Frankenstein,https://www.goodreads.com/book/show/57693262-cleopatra-and-frankenstein
"Demon in the Wood (Grishaverse, #0)",https://www.goodreads.com/book/show/59785164-demon-in-the-wood
To Wake the Giant: A Novel of Pearl Harbor,https://www.goodreads.com/book/show/52956654-to-wake-the-giant
The Operator,https://www.goodreads.com/book/show/43386053-the-operator
Weather,https://www.goodreads.com/book/show/37506228-weather
"Break Your Glass Slippers (You Are Your Own Fairy Tale, #1)",https://www.goodreads.com/book/show/52945057-break-your-glass-slippers
Mad Honey,https://www.goodreads.com/book/show/59912428-mad-honey
"A River Enchanted (Elements of Cadence, #1)",https://www.goodreads.com/book/show/58132544-a-river-enchanted
Five Survive,https://www.goodreads.com/book/show/61313902-five-survive
Chain-Gang All-Stars,https://www.goodreads.com/book/show/61190770-chain-gang-all-stars
The Sweet Taste of Muscadines,https://www.goodreads.com/book/show/53625756-the-sweet-taste-of-muscadines
"Gleam (The Plated Prisoner, #3)",https://www.goodreads.com/book/show/57214537-gleam
"The Last Graduate (The Scholomance, #2)",https://www.goodreads.com/book/show/55559887-the-last-graduate
The Lies That Bind,https://www.goodreads.com/book/show/52909027-the-lies-that-bind
These Tangled Vines,https://www.goodreads.com/book/show/55929774-these-tangled-vines
These Precious Days: Essays,https://www.goodreads.com/book/show/56922687-these-precious-days
All Rhodes Lead Here,https://www.goodreads.com/book/show/57605091-all-rhodes-lead-here
Riot Baby,https://www.goodreads.com/book/show/44804077-riot-baby
Take My Hand,https://www.goodreads.com/book/show/55650158-take-my-hand
LOVE OVER CAPPUCCINO,https://www.goodreads.com/book/show/54682171-love-over-cappuccino
Fateful Destiny: An Epic Struggle to Change the Course of American History,https://www.goodreads.com/book/show/56638563-fateful-destiny
Metaphysics of Sound,https://www.goodreads.com/book/show/56859736-metaphysics-of-sound
Anshuman krit Saral Vastu Gyan,https://www.goodreads.com/book/show/60159710-anshuman-krit-saral-vastu-gyan
My Dirty California,https://www.goodreads.com/book/show/59366227-my-dirty-california
Pickard County Atlas,https://www.goodreads.com/book/show/55674288-pickard-county-atlas
Bewilderment,https://www.goodreads.com/book/show/56404444-bewilderment
Winter’s Orbit,https://www.goodreads.com/book/show/57693520-winter-s-orbit
