title,url
Wise Blood,https://www.goodreads.com/book/show/48467.Wise_Blood
The Visit: A Tragi-Comedy,https://www.goodreads.com/book/show/317764.The_Visit
The Bridge Over the River Kwai,https://www.goodreads.com/book/show/1351174.The_Bridge_Over_the_River_Kwai
The Mandarins,https://www.goodreads.com/book/show/19528.The_Mandarins
Endurance: Shackleton's Incredible Voyage,https://www.goodreads.com/book/show/139069.Endurance
The Sea Around Us,https://www.goodreads.com/book/show/542766.The_Sea_Around_Us
"Foundation and Empire (Foundation, #2)",https://www.goodreads.com/book/show/29581.Foundation_and_Empire
"Gormenghast (Gormenghast, #2)",https://www.goodreads.com/book/show/258392.Gormenghast
The Recognitions,https://www.goodreads.com/book/show/395058.The_Recognitions
The Captive Mind,https://www.goodreads.com/book/show/145660.The_Captive_Mind
Twelve Angry Men,https://www.goodreads.com/book/show/29034.Twelve_Angry_Men
The Bell,https://www.goodreads.com/book/show/11230.The_Bell
"The King Must Die (Theseus, #1)",https://www.goodreads.com/book/show/93941.The_King_Must_Die
Under the Net,https://www.goodreads.com/book/show/11324.Under_the_Net
Surprised by Joy: The Shape of My Early Life,https://www.goodreads.com/book/show/121732.Surprised_by_Joy
"The 101 Dalmatians (The Hundred and One Dalmatians, #1)",https://www.goodreads.com/book/show/511614.The_101_Dalmatians
"After the Funeral (Hercule Poirot, #33)",https://www.goodreads.com/book/show/527744.After_the_Funeral
"Moominland Midwinter (The Moomins, #6)",https://www.goodreads.com/book/show/443103.Moominland_Midwinter
The Adventures of Augie March,https://www.goodreads.com/book/show/11908.The_Adventures_of_Augie_March
I'm Not Stiller,https://www.goodreads.com/book/show/265102.I_m_Not_Stiller
More Peanuts,https://www.goodreads.com/book/show/2687337-more-peanuts
Under Milk Wood,https://www.goodreads.com/book/show/763508.Under_Milk_Wood
"My Side of the Mountain (Mountain, #1)",https://www.goodreads.com/book/show/41667.My_Side_of_the_Mountain
Dandelion Wine,https://www.goodreads.com/book/show/50033.Dandelion_Wine
Homo Faber,https://www.goodreads.com/book/show/10009.Homo_Faber
Cotillion,https://www.goodreads.com/book/show/311165.Cotillion
The Midwich Cuckoos,https://www.goodreads.com/book/show/161846.The_Midwich_Cuckoos
"The Caves of Steel (Robot, #1)",https://www.goodreads.com/book/show/41811.The_Caves_of_Steel
The Agony and the Ecstasy,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy
"Doctor No (James Bond, #6)",https://www.goodreads.com/book/show/3757.Doctor_No
"From Russia With Love (James Bond, #5)",https://www.goodreads.com/book/show/3764.From_Russia_With_Love
"They Do It With Mirrors (Miss Marple, #6)",https://www.goodreads.com/book/show/68930.They_Do_It_With_Mirrors
Time Out of Joint,https://www.goodreads.com/book/show/698034.Time_Out_of_Joint
"Second Foundation (Foundation, #3)",https://www.goodreads.com/book/show/29580.Second_Foundation
Rhinocéros,https://www.goodreads.com/book/show/27736.Rhinoc_ros
The Natural,https://www.goodreads.com/book/show/980507.The_Natural
"All-of-a-Kind Family (All-of-a-Kind-Family, #1)",https://www.goodreads.com/book/show/7926.All_of_a_Kind_Family
Player Piano,https://www.goodreads.com/book/show/9597.Player_Piano
"The Children of Green Knowe (Green Knowe, #1)",https://www.goodreads.com/book/show/377889.The_Children_of_Green_Knowe
Citizen of the Galaxy,https://www.goodreads.com/book/show/16689.Citizen_of_the_Galaxy
Memoirs of a Dutiful Daughter,https://www.goodreads.com/book/show/164006.Memoirs_of_a_Dutiful_Daughter
The Grass Is Singing,https://www.goodreads.com/book/show/741417.The_Grass_Is_Singing
The Assistant,https://www.goodreads.com/book/show/3068.The_Assistant
"Sweet Thursday (Cannery Row, #2)",https://www.goodreads.com/book/show/56077.Sweet_Thursday
"Moonraker (James Bond, #3)",https://www.goodreads.com/book/show/3750.Moonraker
Madeline's Rescue,https://www.goodreads.com/book/show/773606.Madeline_s_Rescue
"Asterix der Gallier (Asterix, #1)",https://www.goodreads.com/book/show/81350.Asterix_der_Gallier
Junky,https://www.goodreads.com/book/show/23940.Junky
Henderson the Rain King,https://www.goodreads.com/book/show/52783.Henderson_the_Rain_King
Nine Coaches Waiting,https://www.goodreads.com/book/show/27695.Nine_Coaches_Waiting
A Christmas Memory,https://www.goodreads.com/book/show/9919.A_Christmas_Memory
Excellent Women,https://www.goodreads.com/book/show/178565.Excellent_Women
"Diamonds Are Forever (James Bond, #4)",https://www.goodreads.com/book/show/3760.Diamonds_Are_Forever
"Henry and Beezus (Henry Huggins, #2)",https://www.goodreads.com/book/show/149477.Henry_and_Beezus
"Auntie Mame: An Irreverent Escapade (Auntie Mame, #1)",https://www.goodreads.com/book/show/187060.Auntie_Mame
Barabbas,https://www.goodreads.com/book/show/12890.Barabbas
"Ellen Tebbits (Ellen & Otis, #1)",https://www.goodreads.com/book/show/89548.Ellen_Tebbits
"Longest Day: June 6, 1944",https://www.goodreads.com/book/show/161157.Longest_Day
"Hickory Dickory Dock (Hercule Poirot, #34)",https://www.goodreads.com/book/show/31299.Hickory_Dickory_Dock
The Apprenticeship of Duddy Kravitz,https://www.goodreads.com/book/show/203073.The_Apprenticeship_of_Duddy_Kravitz
Explorers on the Moon (Tintin #17),https://www.goodreads.com/book/show/165556.Explorers_on_the_Moon
The Killer Inside Me,https://www.goodreads.com/book/show/298663.The_Killer_Inside_Me
Harry the Dirty Dog,https://www.goodreads.com/book/show/857448.Harry_the_Dirty_Dog
The Wapshot Chronicle,https://www.goodreads.com/book/show/11890.The_Wapshot_Chronicle
City,https://www.goodreads.com/book/show/222093.City
"Psycho (Psycho, #1)",https://www.goodreads.com/book/show/156427.Psycho
"Live and Let Die (James Bond, #2)",https://www.goodreads.com/book/show/3763.Live_and_Let_Die
"Goldfinger (James Bond, #7)",https://www.goodreads.com/book/show/3759.Goldfinger
"Destination Moon (Tintin, #16)",https://www.goodreads.com/book/show/179172.Destination_Moon
Bath Tangle,https://www.goodreads.com/book/show/311179.Bath_Tangle
The Puppet Masters,https://www.goodreads.com/book/show/7171856-the-puppet-masters
"Moominsummer Madness (The Moomins, #5)",https://www.goodreads.com/book/show/682596.Moominsummer_Madness
Fifteen,https://www.goodreads.com/book/show/994232.Fifteen
The Go-Between,https://www.goodreads.com/book/show/258079.The_Go_Between
"Advise and Consent (Advise and Consent, #1)",https://www.goodreads.com/book/show/159346.Advise_and_Consent
Madeline and the Bad Hat,https://www.goodreads.com/book/show/1027760.Madeline_and_the_Bad_Hat
"Confessions of Felix Krull, Confidence Man: The Early Years",https://www.goodreads.com/book/show/99483.Confessions_of_Felix_Krull_Confidence_Man
"Nip the Buds, Shoot the Kids",https://www.goodreads.com/book/show/501635.Nip_the_Buds_Shoot_the_Kids
Have Space Suit—Will Travel,https://www.goodreads.com/book/show/20417.Have_Space_Suit_Will_Travel
"Mara, Daughter of the Nile",https://www.goodreads.com/book/show/406186.Mara_Daughter_of_the_Nile
Raising Demons,https://www.goodreads.com/book/show/131187.Raising_Demons
The Ballad of the Sad Café and Other Stories,https://www.goodreads.com/book/show/45791.The_Ballad_of_the_Sad_Caf_and_Other_Stories
The Calculus Affair (Tintin #18),https://www.goodreads.com/book/show/6443100-the-calculus-affair
The Group,https://www.goodreads.com/book/show/2306200.The_Group
Becket,https://www.goodreads.com/book/show/106197.Becket
Voss,https://www.goodreads.com/book/show/411496.Voss
The Eagle of the Ninth,https://www.goodreads.com/book/show/149405.The_Eagle_of_the_Ninth
Happy Times in Noisy Village (Noisy Village series),https://www.goodreads.com/book/show/19315.Happy_Times_in_Noisy_Village
The City and the Stars,https://www.goodreads.com/book/show/250024.The_City_and_the_Stars
Jane and Prudence,https://www.goodreads.com/book/show/178569.Jane_and_Prudence
If I Ran the Zoo,https://www.goodreads.com/book/show/147029.If_I_Ran_the_Zoo
The Presentation of Self in Everyday Life,https://www.goodreads.com/book/show/931984.The_Presentation_of_Self_in_Everyday_Life
Invasion of the Body Snatchers,https://www.goodreads.com/book/show/127515.Invasion_of_the_Body_Snatchers
The Manchurian Candidate,https://www.goodreads.com/book/show/9871064-the-manchurian-candidate
A Coney Island of the Mind,https://www.goodreads.com/book/show/99713.A_Coney_Island_of_the_Mind
The Kraken Wakes,https://www.goodreads.com/book/show/91092.The_Kraken_Wakes
Moderato cantabile,https://www.goodreads.com/book/show/11926.Moderato_cantabile
Billiards at Half-Past Nine,https://www.goodreads.com/book/show/69882.Billiards_at_Half_Past_Nine
Molloy,https://www.goodreads.com/book/show/446542.Molloy
Molloy / Malone Dies / The Unnamable,https://www.goodreads.com/book/show/12279.Molloy_Malone_Dies_The_Unnamable
The Scapegoat,https://www.goodreads.com/book/show/18869971-the-scapegoat
The Charioteer,https://www.goodreads.com/book/show/67699.The_Charioteer
The Baron in the Trees,https://www.goodreads.com/book/show/9804.The_Baron_in_the_Trees
Long Day’s Journey into Night,https://www.goodreads.com/book/show/12083.Long_Day_s_Journey_into_Night
Children of the Alley,https://www.goodreads.com/book/show/5490.Children_of_the_Alley
"Mrs. Piggle-Wiggle's Farm (Mrs. Piggle Wiggle, #3)",https://www.goodreads.com/book/show/769952.Mrs_Piggle_Wiggle_s_Farm
The Temple of the Golden Pavilion,https://www.goodreads.com/book/show/62798.The_Temple_of_the_Golden_Pavilion
The Broken Sword,https://www.goodreads.com/book/show/40500762-the-broken-sword
The Birds and Other Stories,https://www.goodreads.com/book/show/18869985-the-birds-and-other-stories
Jean and Johnny,https://www.goodreads.com/book/show/198689.Jean_and_Johnny
"Moominpappa's Memoirs (The Moomins, #4)",https://www.goodreads.com/book/show/224538.Moominpappa_s_Memoirs
Endgame,https://www.goodreads.com/book/show/12287.Endgame
The Rose Tattoo,https://www.goodreads.com/book/show/528230.The_Rose_Tattoo
"Death of a Fool (Roderick Alleyn, #19)",https://www.goodreads.com/book/show/564134.Death_of_a_Fool
The Complete Poems of Emily Dickinson,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson
"Histoire d'O | Story of O (Story of O, #1)",https://www.goodreads.com/book/show/40483.Histoire_d_O_Story_of_O
Owls Do Cry,https://www.goodreads.com/book/show/895005.Owls_Do_Cry
The Sound of Waves,https://www.goodreads.com/book/show/62805.The_Sound_of_Waves
Madeline and the Gypsies,https://www.goodreads.com/book/show/221428.Madeline_and_the_Gypsies
Gift from the Sea,https://www.goodreads.com/book/show/77295.Gift_from_the_Sea
Eloise,https://www.goodreads.com/book/show/782854.Eloise
Escape From Colditz,https://www.goodreads.com/book/show/2228994.Escape_From_Colditz
"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)",https://www.goodreads.com/book/show/25053.Hello_Mrs_Piggle_Wiggle
Sylvester or The Wicked Uncle,https://www.goodreads.com/book/show/32105.Sylvester_or_The_Wicked_Uncle
"The First Four Years (Little House, #9)",https://www.goodreads.com/book/show/8296.The_First_Four_Years
Sprig Muslin,https://www.goodreads.com/book/show/32107.Sprig_Muslin
The Annotated Alice: The Definitive Edition,https://www.goodreads.com/book/show/176972.The_Annotated_Alice
"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",https://www.goodreads.com/book/show/5114.Raise_High_the_Roof_Beam_Carpenters_Seymour
Train to Pakistan,https://www.goodreads.com/book/show/785454.Train_to_Pakistan
Galileo,https://www.goodreads.com/book/show/64410.Galileo
"Madam, Will You Talk?",https://www.goodreads.com/book/show/27698.Madam_Will_You_Talk_
Grande Sertão: Veredas,https://www.goodreads.com/book/show/2363958.Grande_Sert_o
The Greek Passion,https://www.goodreads.com/book/show/75587.The_Greek_Passion
Songs of the Pogo,https://www.goodreads.com/book/show/12689157-songs-of-the-pogo
The Floating Opera,https://www.goodreads.com/book/show/144634.The_Floating_Opera
Witness for the Prosecution and Selected Plays,https://www.goodreads.com/book/show/16320.Witness_for_the_Prosecution_and_Selected_Plays
"Henry and the Paper Route (Henry Huggins, #4)",https://www.goodreads.com/book/show/89546.Henry_and_the_Paper_Route
The Origins of Totalitarianism,https://www.goodreads.com/book/show/396931.The_Origins_of_Totalitarianism
Japanese Tales of Mystery & Imagination,https://www.goodreads.com/book/show/196150.Japanese_Tales_of_Mystery_Imagination
Thousand Cranes,https://www.goodreads.com/book/show/14027.Thousand_Cranes
Do Not Go Gentle Into That Good Night,https://www.goodreads.com/book/show/6619539-do-not-go-gentle-into-that-good-night
Marjorie Morningstar,https://www.goodreads.com/book/show/14504.Marjorie_Morningstar
Land of Black Gold (Tintin #15),https://www.goodreads.com/book/show/146128.Land_of_Black_Gold
The Man in the Gray Flannel Suit,https://www.goodreads.com/book/show/90886.The_Man_in_the_Gray_Flannel_Suit
Escape from Warsaw,https://www.goodreads.com/book/show/73806.Escape_from_Warsaw
Madeline's Christmas,https://www.goodreads.com/book/show/1287540.Madeline_s_Christmas
The Red Sea Sharks (Tintin #19),https://www.goodreads.com/book/show/165526.The_Red_Sea_Sharks
"Mio, My Son",https://www.goodreads.com/book/show/181087.Mio_My_Son
Life and Fate,https://www.goodreads.com/book/show/88432.Life_and_Fate
The Shrinking Man,https://www.goodreads.com/book/show/33549.The_Shrinking_Man
The Quiet Gentleman,https://www.goodreads.com/book/show/311151.The_Quiet_Gentleman
"Playback (Philip Marlowe, #7)",https://www.goodreads.com/book/show/153590.Playback
The Very Busy Spider,https://www.goodreads.com/book/show/556511.The_Very_Busy_Spider
A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,https://www.goodreads.com/book/show/30851.A_Woman_in_Berlin
Jennie,https://www.goodreads.com/book/show/610718.Jennie
Hive,https://www.goodreads.com/book/show/71550.Hive
The Demolished Man,https://www.goodreads.com/book/show/76740.The_Demolished_Man
The Seeds of Time,https://www.goodreads.com/book/show/91091.The_Seeds_of_Time
Shiloh,https://www.goodreads.com/book/show/4707121-shiloh
Battle Cry,https://www.goodreads.com/book/show/42694.Battle_Cry
De donkere kamer van Damokles,https://www.goodreads.com/book/show/1029082.De_donkere_kamer_van_Damokles
The Devils of Loudun,https://www.goodreads.com/book/show/53673.The_Devils_of_Loudun
Treasures of the Snow,https://www.goodreads.com/book/show/543495.Treasures_of_the_Snow
The Ponder Heart,https://www.goodreads.com/book/show/853371.The_Ponder_Heart
The Guns of Navarone,https://www.goodreads.com/book/show/296298.The_Guns_of_Navarone
"The Tiger in the Smoke (Albert Campion Mystery, #14)",https://www.goodreads.com/book/show/383221.The_Tiger_in_the_Smoke
Babette’s Feast,https://www.goodreads.com/book/show/10104532-babette-s-feast
"The Mouse That Roared (The Mouse That Roared, #1)",https://www.goodreads.com/book/show/149153.The_Mouse_That_Roared
The Pledge,https://www.goodreads.com/book/show/73480.The_Pledge
The Cruel Sea,https://www.goodreads.com/book/show/183586.The_Cruel_Sea
"The Price of Salt, or Carol",https://www.goodreads.com/book/show/52258.The_Price_of_Salt_or_Carol
Tuntematon sotilas,https://www.goodreads.com/book/show/943579.Tuntematon_sotilas
"Alas, Babylon",https://www.goodreads.com/book/show/38169.Alas_Babylon
The Toll-Gate,https://www.goodreads.com/book/show/311129.The_Toll_Gate
Requiem for a Wren,https://www.goodreads.com/book/show/664947.Requiem_for_a_Wren
Zazie in the Metro,https://www.goodreads.com/book/show/28369.Zazie_in_the_Metro
Eye in the Sky,https://www.goodreads.com/book/show/165908.Eye_in_the_Sky
The Holy Sinner,https://www.goodreads.com/book/show/250524.The_Holy_Sinner
Andersonville,https://www.goodreads.com/book/show/77239.Andersonville
David and the Phoenix,https://www.goodreads.com/book/show/160057.David_and_the_Phoenix
Nightcrawlers,https://www.goodreads.com/book/show/6441789-nightcrawlers
"Martha Quest (Children of Violence, #1)",https://www.goodreads.com/book/show/431584.Martha_Quest
Hangsaman,https://www.goodreads.com/book/show/131177.Hangsaman
"Thrush Green (Thrush Green, #1)",https://www.goodreads.com/book/show/611233.Thrush_Green
Jealousy,https://www.goodreads.com/book/show/101999.Jealousy
The Children's Hour,https://www.goodreads.com/book/show/858313.The_Children_s_Hour
Something Fishy,https://www.goodreads.com/book/show/2272577.Something_Fishy
Madame de Pompadour,https://www.goodreads.com/book/show/153529.Madame_de_Pompadour
Krapp's Last Tape & Embers,https://www.goodreads.com/book/show/104627.Krapp_s_Last_Tape_Embers
Watt,https://www.goodreads.com/book/show/104613.Watt
"The Golden Spiders (Nero Wolfe, #22)",https://www.goodreads.com/book/show/77606.The_Golden_Spiders
More Than Human,https://www.goodreads.com/book/show/541024.More_Than_Human
"Night at the Vulcan (Roderick Alleyn, #16)",https://www.goodreads.com/book/show/835701.Night_at_the_Vulcan
Life Among the Savages,https://www.goodreads.com/book/show/131191.Life_Among_the_Savages
Mere Christianity,https://www.goodreads.com/book/show/40792344-mere-christianity
"All-of-a-Kind Family Uptown (All-of-a-Kind-Family, #4)",https://www.goodreads.com/book/show/7924.All_of_a_Kind_Family_Uptown
Cider with Rosie,https://www.goodreads.com/book/show/292314.Cider_with_Rosie
"A Case of Conscience (After Such Knowledge, #4)",https://www.goodreads.com/book/show/123673.A_Case_of_Conscience
The Sound of the Mountain,https://www.goodreads.com/book/show/59950.The_Sound_of_the_Mountain
Requiem for a Nun,https://www.goodreads.com/book/show/1008839.Requiem_for_a_Nun
The Loneliness of the Long-Distance Runner,https://www.goodreads.com/book/show/233436.The_Loneliness_of_the_Long_Distance_Runner
Shoot the Piano Player,https://www.goodreads.com/book/show/42589.Shoot_the_Piano_Player
El llano en llamas,https://www.goodreads.com/book/show/2075382.El_llano_en_llamas
"Poison in the Pen (Miss Silver, #29)",https://www.goodreads.com/book/show/660278.Poison_in_the_Pen
Giant,https://www.goodreads.com/book/show/149150.Giant
Die kleine Hexe,https://www.goodreads.com/book/show/1148052.Die_kleine_Hexe
The Waiting Years,https://www.goodreads.com/book/show/3640066-the-waiting-years
"Belles on Their Toes (Cheaper by the Dozen, #2)",https://www.goodreads.com/book/show/248540.Belles_on_Their_Toes
"Henry Reed, Inc.",https://www.goodreads.com/book/show/181775.Henry_Reed_Inc_
Mother and Son,https://www.goodreads.com/book/show/2209007.Mother_and_Son
The Sundial,https://www.goodreads.com/book/show/131181.The_Sundial
Endgame & Act Without Words,https://www.goodreads.com/book/show/54028.Endgame_Act_Without_Words
"The Naked Sun (Robot, #2)",https://www.goodreads.com/book/show/30016.The_Naked_Sun
"The Strangled Queen (The Accursed Kings, #2)",https://www.goodreads.com/book/show/17624063-the-strangled-queen
"The Space Merchants (The Space Merchants, #1)",https://www.goodreads.com/book/show/392566.The_Space_Merchants
If This Is a Man • The Truce,https://www.goodreads.com/book/show/6181.If_This_Is_a_Man_The_Truce
Mrs. 'Arris Goes to Paris,https://www.goodreads.com/book/show/338670.Mrs_Arris_Goes_to_Paris
The Last of the Wine,https://www.goodreads.com/book/show/67696.The_Last_of_the_Wine
A Kiss Before Dying,https://www.goodreads.com/book/show/12770.A_Kiss_Before_Dying
The Story of Art,https://www.goodreads.com/book/show/222078.The_Story_of_Art
"Duplicate Death (Inspectors Hannasyde & Hemingway, #7)",https://www.goodreads.com/book/show/311193.Duplicate_Death
Karlsson on the Roof,https://www.goodreads.com/book/show/42318.Karlsson_on_the_Roof
The Labyrinth of Solitude and Other Writings,https://www.goodreads.com/book/show/11702.The_Labyrinth_of_Solitude_and_Other_Writings
Der Richter und sein Henker,https://www.goodreads.com/book/show/35090.Der_Richter_und_sein_Henker
The Art of Loving,https://www.goodreads.com/book/show/14142.The_Art_of_Loving
Secret of the Andes,https://www.goodreads.com/book/show/1140802.Secret_of_the_Andes
The Rainbow and the Rose,https://www.goodreads.com/book/show/107307.The_Rainbow_and_the_Rose
Italian Folktales,https://www.goodreads.com/book/show/9807.Italian_Folktales
The Silver Chalice,https://www.goodreads.com/book/show/122771.The_Silver_Chalice
Anglo-Saxon Attitudes,https://www.goodreads.com/book/show/412171.Anglo_Saxon_Attitudes
The Family Moskat,https://www.goodreads.com/book/show/718666.The_Family_Moskat
